,Unnamed: 0,entity_term,entity_name
25321,25321,Pantothennic acid deficiency,adverse
25322,25322,Infarction of papillary muscle,adverse
25323,25323,Papillary muscle infarction,adverse
25324,25324,Papillary muscle rupture,adverse
25325,25325,Rupture of papillary muscle,adverse
25326,25326,Ruptured papillary muscle,adverse
25327,25327,Papillary serous endometrial carcinoma,adverse
25328,25328,Papillary serous endometrial carcinoma metastatic,adverse
25329,25329,Carcinoma papillary thyroid,adverse
25330,25330,Papillary thyroid cancer,adverse
25331,25331,Thyroid papillary carcinoma,adverse
25332,25332,Papillary tumour of renal pelvis,adverse
25333,25333,Papillary tumor of renal pelvis,adverse
25334,25334,Papillitis,adverse
25335,25335,Papillitis NOS,adverse
25336,25336,Disc congestion in ocular fundus,adverse
25337,25337,Disc oedema in ocular fundus,adverse
25338,25338,Disc redness in ocular fundus,adverse
25339,25339,Optic disc engorgement,adverse
25340,25340,Optic disc opacity,adverse
25341,25341,Optic nerve congestion,adverse
25342,25342,Optic nerve edema,adverse
25343,25343,Optic nerve oedema,adverse
25344,25344,Papilledema,adverse
25345,25345,Papilledema associated with decreased ocular pressure,adverse
25346,25346,Papilledema associated with increased intracranial pressure,adverse
25347,25347,Papilledema associated with retinal disorder,adverse
25348,25348,"Papilledema, unspecified",adverse
25349,25349,Papilloedema,adverse
25350,25350,Disc edema in ocular fundus,adverse
25351,25351,Papilloedema associated with decreased ocular pressure,adverse
25352,25352,Papilloedema associated with increased intracranial pressure,adverse
25353,25353,Papilloedema associated with retinal disorder,adverse
25354,25354,"Papilloedema, unspecified",adverse
25355,25355,Papilloma,adverse
25356,25356,Papilloma NOS,adverse
25357,25357,Papillomata,adverse
25358,25358,Papillomatosis,adverse
25359,25359,Papule,adverse
25360,25360,Papule scarlet,adverse
25361,25361,Small papule,adverse
25362,25362,White papule,adverse
25363,25363,Paracentesis ear abnormal,adverse
25364,25364,Paracentesis eye abnormal,adverse
25365,25365,Vitreous aspiration abnormal,adverse
25366,25366,Aqueous aspiration abnormal,adverse
25367,25367,Paradoxical pressor response,adverse
25368,25368,Pressor response paradoxical,adverse
25369,25369,Abnormal touch sensation,adverse
25370,25370,Acroparaesthesia,adverse
25371,25371,Disturbance of skin sensation,adverse
25372,25372,Drawing neck,adverse
25373,25373,Electric shock sensation,adverse
25374,25374,Facial paraesthesia,adverse
25375,25375,Paraesthesia,adverse
25376,25376,Paraesthesia distal,adverse
25377,25377,Paraesthesia generalised,adverse
25378,25378,Paraesthesia NEC,adverse
25379,25379,Paraesthesia of fingers,adverse
25380,25380,Paraesthesia of limbs,adverse
25381,25381,Paraesthesia skin,adverse
25382,25382,Parasthesia,adverse
25383,25383,Parasthesiae distal,adverse
25384,25384,Parasthesiae skin,adverse
25385,25385,Paresthesia,adverse
25386,25386,Paresthesia distal,adverse
25387,25387,Paresthesia skin,adverse
25388,25388,Pins and needles,adverse
25389,25389,Pricking skin sensation,adverse
25390,25390,Prickling of hand,adverse
25391,25391,Tingling,adverse
25392,25392,Tingling feet/hands,adverse
25393,25393,Tingling sensation,adverse
25394,25394,Tingling skin,adverse
25395,25395,Paraesthesia of scalp,adverse
25396,25396,Paraesthesia hand,adverse
25397,25397,Paraesthesia foot,adverse
25398,25398,Paraesthesia upper limb,adverse
25399,25399,Paraesthesia lower limb,adverse
25400,25400,Paresthesia foot,adverse
25401,25401,Paresthesia generalized,adverse
25402,25402,Paresthesia hand,adverse
25403,25403,Paresthesia lower limb,adverse
25404,25404,Paresthesia of fingers,adverse
25405,25405,Paresthesia of limbs,adverse
25406,25406,Paresthesia of scalp,adverse
25407,25407,Paresthesia upper limb,adverse
25408,25408,Facial paresthesia,adverse
25409,25409,Acroparesthesia,adverse
25410,25410,Tingling of extremity,adverse
25411,25411,Localized tingling,adverse
25412,25412,Localised tingling,adverse
25413,25413,Paraesthesia aggravated,adverse
25414,25414,Paresthesia aggravated,adverse
25415,25415,Ascending paraesthesia,adverse
25416,25416,Ascending paresthesia,adverse
25417,25417,Brachialgia statica paresthetica,adverse
25418,25418,Brachialgia statica paraesthetica,adverse
25419,25419,Paraesthesia mucosal,adverse
25420,25420,Paraesthesia mucosal NOS,adverse
25421,25421,Parasthesiae mucosal,adverse
25422,25422,Paresthesia mucosal,adverse
25423,25423,Tingling mucosa,adverse
25424,25424,Tingling mucosal,adverse
25425,25425,Benign neoplasm of carotid body,adverse
25426,25426,Benign paraganglion neoplasm,adverse
25427,25427,Paraganglion neoplasm benign,adverse
25428,25428,Benign paraganglioma,adverse
25429,25429,Malignant neoplasm of carotid body,adverse
25430,25430,Malignant paraganglion neoplasm,adverse
25431,25431,Paraganglion neoplasm malignant,adverse
25432,25432,Malignant paraganglioma,adverse
25433,25433,Endemic haemoptysis,adverse
25434,25434,Lung fluke infection,adverse
25435,25435,Paragonimiasis,adverse
25436,25436,Paragonimus westermani infection,adverse
25437,25437,Endemic hemoptysis,adverse
25438,25438,Parainfluenzae viral laryngotracheobronchitis,adverse
25439,25439,Flaccid paralysis,adverse
25440,25440,Neuroparalysis,adverse
25441,25441,Other paralytic syndromes,adverse
25442,25442,"Other paralytic syndromes, other",adverse
25443,25443,Other specified paralytic syndrome,adverse
25444,25444,Other specified paralytic syndromes,adverse
25445,25445,Palsy,adverse
25446,25446,Paralysed,adverse
25447,25447,Paralysis,adverse
25448,25448,Paralysis central progressive,adverse
25449,25449,Paralysis flaccid,adverse
25450,25450,Paralysis muscle general skeletal,adverse
25451,25451,Paralysis muscle local skeletal,adverse
25452,25452,Paralysis NOS,adverse
25453,25453,Paralysis periodic,adverse
25454,25454,Paralysis skeletal muscle,adverse
25455,25455,Paralysis spastic,adverse
25456,25456,Paralysis spastic (excl congenital),adverse
25457,25457,Paralysis voluntary muscle,adverse
25458,25458,"Paralysis, unspecified",adverse
25459,25459,Paralyzed,adverse
25460,25460,Skeletal muscle paralysis,adverse
25461,25461,Spastic paralysis,adverse
25462,25462,Unable to move limbs,adverse
25463,25463,Nerve paralysis,adverse
25464,25464,Transient paralysis,adverse
25465,25465,Descending symmetrical flaccid paralysis,adverse
25466,25466,Brachiofacial paralysis,adverse
25467,25467,Transient spastic paralysis,adverse
25468,25468,Paralysis recurrent laryngeal nerve,adverse
25469,25469,Recurrent laryngeal nerve palsy,adverse
25470,25470,Bilateral recurrent paralysis,adverse
25471,25471,Bilateral recurrent laryngeal nerve paralysis,adverse
25472,25472,Paralytic lagophthalmos,adverse
25473,25473,Acute parametritis and pelvic cellulitis,adverse
25474,25474,Chronic or unspecified parametritis and pelvic cellulitis,adverse
25475,25475,Parametritis,adverse
25476,25476,Perimetritis,adverse
25477,25477,Pelvic cellulitis,adverse
25478,25478,Confused memory and fantasy,adverse
25479,25479,Paramnesia,adverse
25480,25480,Paranasal biopsy abnormal,adverse
25481,25481,Acute paranoid reaction,adverse
25482,25482,Other specified paranoid states,adverse
25483,25483,Paranoia,adverse
25484,25484,Paranoia aggravated,adverse
25485,25485,Paranoid and/or hallucinatory states induced by drugs,adverse
25486,25486,Paranoid reaction,adverse
25487,25487,Paranoid state (excl schizophrenia),adverse
25488,25488,"Paranoid state, simple",adverse
25489,25489,Paranoid states,adverse
25490,25490,Reaction paranoid,adverse
25491,25491,Unspecified paranoid state,adverse
25492,25492,Paranoid state,adverse
25493,25493,Fanatic personality,adverse
25494,25494,Paranoid personality,adverse
25495,25495,Paranoid personality disorder,adverse
25496,25496,Paranoid traits,adverse
25497,25497,Paraparesis,adverse
25498,25498,Progressive paraparesis chronic,adverse
25499,25499,Bilateral leg paresis,adverse
25500,25500,Spastic paraparesis,adverse
25501,25501,Flaccid paraparesis,adverse
25502,25502,Bestiality,adverse
25503,25503,Coprophilia,adverse
25504,25504,Klismaphilia,adverse
25505,25505,Necrophilia,adverse
25506,25506,Other sexual deviation,adverse
25507,25507,Paraphilia,adverse
25508,25508,Partialism,adverse
25509,25509,Sadomasochism,adverse
25510,25510,Scatologia,adverse
25511,25511,Sexual deviancy,adverse
25512,25512,Sexual deviation NOS,adverse
25513,25513,Sexual deviation of childhood,adverse
25514,25514,Sexual deviations and disorders,adverse
25515,25515,Unspecified sexual deviation,adverse
25516,25516,Urophilia,adverse
25517,25517,Zoophilia,adverse
25518,25518,Acute paraplegia,adverse
25519,25519,Paraplegia,adverse
25520,25520,Paraplegic,adverse
25521,25521,Spastic paraplegia,adverse
25522,25522,Parapsoriasis,adverse
25523,25523,Parapsoriasis en plaques,adverse
25524,25524,Pityriasis lichenoides,adverse
25525,25525,Superficial scaly dermatitis,adverse
25526,25526,Large plaque parapsoriasis,adverse
25527,25527,Small plaque parapsoriasis,adverse
25528,25528,Retiform parapsoriasis,adverse
25529,25529,Pityriasis lichenoides chronica,adverse
25530,25530,Parapsoriasis guttata,adverse
25531,25531,Pityriasis lichenoid chronic,adverse
25532,25532,Parasite cervical specimen test negative,adverse
25533,25533,Parasite cervical specimen test positive,adverse
25534,25534,Parasite stool test negative,adverse
25535,25535,Parasite stool test positive,adverse
25536,25536,Parasite tissue specimen test negative,adverse
25537,25537,Parasite tissue specimen test positive,adverse
25538,25538,Parasite urine test negative,adverse
25539,25539,Parasite urine test positive,adverse
25540,25540,Parasystole,adverse
25541,25541,Parasystolia,adverse
25542,25542,Disorder parathyroid,adverse
25543,25543,Disorders of parathyroid gland,adverse
25544,25544,Dysfunction parathyroid,adverse
25545,25545,Other specified disorders of parathyroid gland,adverse
25546,25546,Parathyoid disorder,adverse
25547,25547,Parathyroid disorder,adverse
25548,25548,Parathyroid disorder NOS,adverse
25549,25549,Parathyroid dysfunctiuon,adverse
25550,25550,Parathyroidal disturbance,adverse
25551,25551,Unspecified disorder of parathyroid gland,adverse
25552,25552,Parathyroid tumor,adverse
25553,25553,Parathyroid tumour,adverse
25554,25554,Parathyroid tumour NOS,adverse
25555,25555,Benign neoplasm of parathyroid gland,adverse
25556,25556,Parathyroid adenoma,adverse
25557,25557,Parathyroid chief cell adenoma,adverse
25558,25558,Parathyroid mixed cell type adenoma,adverse
25559,25559,Parathyroid transitional clear cell adenoma,adverse
25560,25560,Parathyroid tumour benign,adverse
25561,25561,Parathyroid tumor benign,adverse
25562,25562,Malignant neoplasm of parathyroid gland,adverse
25563,25563,Parathyroid tumour malignant,adverse
25564,25564,Parathyroid tumor malignant,adverse
25565,25565,Lymphadenopathy paratracheal,adverse
25566,25566,Paratracheal lymphadenopathy,adverse
25567,25567,Enteric fever (not typhoid),adverse
25568,25568,Paratyphoid,adverse
25569,25569,Paratyphoid fever,adverse
25570,25570,Paratyphoid fever A,adverse
25571,25571,Paratyphoid fever B,adverse
25572,25572,Paratyphoid fever C,adverse
25573,25573,"Paratyphoid fever, unspecified",adverse
25574,25574,Salmonella paratyphi infection,adverse
25575,25575,Paravaccinia,adverse
25576,25576,"Paravaccinia, unspecified",adverse
25577,25577,Pseudocowpox,adverse
25578,25578,Paresis,adverse
25579,25579,Paresis in arms,adverse
25580,25580,Spastic paresis,adverse
25581,25581,Parietal cell antibody negative,adverse
25582,25582,Parietal cell antibody positive,adverse
25583,25583,Drug-induced parkinsonism,adverse
25584,25584,Parkinson's syndrome,adverse
25585,25585,Parkinsonism,adverse
25586,25586,Parkinsonism aggravated,adverse
25587,25587,Parkinsonism post encephalitic,adverse
25588,25588,Pseudoparkinsonism,adverse
25589,25589,Secondary parkinsonism,adverse
25590,25590,Syndrome Parkinson's,adverse
25591,25591,Syndrome Parkinsonism,adverse
25592,25592,Hypokinetic-rigid syndrome,adverse
25593,25593,Felon,adverse
25594,25594,Infected ingrowing toe nail,adverse
25595,25595,Infection ingrowing toenail,adverse
25596,25596,Onychia,adverse
25597,25597,Onychia and paronychia of finger,adverse
25598,25598,Onychia and paronychia of toe,adverse
25599,25599,Paronychia,adverse
25600,25600,Panaritium,adverse
25601,25601,Whitlow,adverse
25602,25602,Perionychitis,adverse
25603,25603,Nail fold infection,adverse
25604,25604,Panaritium tendinosum,adverse
25605,25605,Perionyxis,adverse
25606,25606,Pandactilitis,adverse
25607,25607,Periungual infection,adverse
25608,25608,Altered smell sensation,adverse
25609,25609,Disturbances of sensation of smell and taste,adverse
25610,25610,Disturbances of smell and taste,adverse
25611,25611,Dysomia,adverse
25612,25612,Dysosmia,adverse
25613,25613,Dysosmia NOS,adverse
25614,25614,Faint odor of sulfur,adverse
25615,25615,Hyperosmia,adverse
25616,25616,Parosmia,adverse
25617,25617,Perversion olfactory,adverse
25618,25618,Smell alteration,adverse
25619,25619,Smell change,adverse
25620,25620,Smell perversion,adverse
25621,25621,Smelly sensation,adverse
25622,25622,Strange smell sensation,adverse
25623,25623,Cacosmia,adverse
25624,25624,Faint odour of sulfur,adverse
25625,25625,Phantosmia,adverse
25626,25626,Olfactism,adverse
25627,25627,Heterosmia,adverse
25628,25628,Allotriosmia,adverse
25629,25629,Parotid abscess,adverse
25630,25630,Parotid duct obstruction,adverse
25631,25631,Enlargement parotid gland,adverse
25632,25632,Parotid enlargement,adverse
25633,25633,Parotid gland enlargement,adverse
25634,25634,Parotid gland enlargement of,adverse
25635,25635,Parotid hypertrophy,adverse
25636,25636,Parotid swelling,adverse
25637,25637,Parotomegaly,adverse
25638,25638,Bilateral parotiditis,adverse
25639,25639,Bilateral parotitis,adverse
25640,25640,Parotiditis,adverse
25641,25641,Parotitis,adverse
25642,25642,Chronic parotiditis,adverse
25643,25643,Paroxysmal nocturnal haemoglobinuria,adverse
25644,25644,Paroxysmal nocturnal hemoglobinuria,adverse
25645,25645,Exudative cyst of pars plana,adverse
25646,25646,Pars plana cyst,adverse
25647,25647,Primary cyst of pars plana,adverse
25648,25648,Parvovirus B19 infection,adverse
25649,25649,Parvovirus B19 infection reactivation,adverse
25650,25650,Pasteurella infection,adverse
25651,25651,Pasteurella multocida infection,adverse
25652,25652,Pasteurella septica,adverse
25653,25653,Pasteurellosis,adverse
25654,25654,Broken knee cap,adverse
25655,25655,Closed fracture of patella,adverse
25656,25656,Fracture of patella,adverse
25657,25657,"Fracture of patella, closed",adverse
25658,25658,"Fracture of patella, open",adverse
25659,25659,Open fracture of patella,adverse
25660,25660,Patella fracture,adverse
25661,25661,Ductus arteriosus patent,adverse
25662,25662,Patent ductus arteriosis,adverse
25663,25663,Patent ductus arteriosus,adverse
25664,25664,Antibiotic resistant strain,adverse
25665,25665,Bacterial resistance,adverse
25666,25666,Infection not responding,adverse
25667,25667,Multi-antibiotic resistance,adverse
25668,25668,Pathogen resistance,adverse
25669,25669,Resistance bacterial,adverse
25670,25670,Multi-antiviral resistance,adverse
25671,25671,Viral resistance,adverse
25672,25672,Cross resistance,adverse
25673,25673,Beta-lactam antibiotic resistance,adverse
25674,25674,Macrolide antibiotic resistance,adverse
25675,25675,Fungal resistance,adverse
25676,25676,Extended spectrum beta-lactamase producing bacteria infection,adverse
25677,25677,Bone fracture spontaneous,adverse
25678,25678,Fracture pathological,adverse
25679,25679,Pathologic fracture of distal radius and ulna,adverse
25680,25680,Pathologic fracture of humerus,adverse
25681,25681,Pathologic fracture of neck of femur,adverse
25682,25682,Pathologic fracture of other specified site,adverse
25683,25683,Pathologic fracture of tibia and fibula,adverse
25684,25684,Pathologic fracture of vertebrae,adverse
25685,25685,"Pathologic fracture, unspecified site",adverse
25686,25686,Pathological fracture,adverse
25687,25687,Spontaneous bone fracture,adverse
25688,25688,Spontaneous fracture,adverse
25689,25689,Non-traumatic fracture,adverse
25690,25690,Pathological fracture of hip,adverse
25691,25691,Pathologic fracture of femur,adverse
25692,25692,Impending fracture,adverse
25693,25693,Partial pressure CO2 decreased,adverse
25694,25694,PCO2 decreased,adverse
25695,25695,Reduced CO2 tension,adverse
25696,25696,Partial pressure CO2 increased,adverse
25697,25697,PCO2 elevated,adverse
25698,25698,PCO2 increased,adverse
25699,25699,Raised CO2 tension,adverse
25700,25700,Peak expiratory flow rate abnormal,adverse
25701,25701,Peak expiratory flow rate abnormal NOS,adverse
25702,25702,Peak flow abnormal,adverse
25703,25703,PEFR abnormal,adverse
25704,25704,PFR abnormal,adverse
25705,25705,Peak expiratory flow rate decreased,adverse
25706,25706,Peak flow decreased,adverse
25707,25707,PEFR decreased,adverse
25708,25708,PFR decreased,adverse
25709,25709,Peak expiratory flow rate increased,adverse
25710,25710,Peak flow increased,adverse
25711,25711,PEFR increased,adverse
25712,25712,PFR increased,adverse
25713,25713,Chicken breast,adverse
25714,25714,Keeled breast,adverse
25715,25715,Keeled chest,adverse
25716,25716,Pectus carinatum,adverse
25717,25717,Pectus galliatum,adverse
25718,25718,Pigeon chest,adverse
25719,25719,Pigeon-chested,adverse
25720,25720,Cobbler's chest,adverse
25721,25721,Funnel breast,adverse
25722,25722,Funnel chest,adverse
25723,25723,Hollowed breast,adverse
25724,25724,Pectus excavatum,adverse
25725,25725,Sternal depression,adverse
25726,25726,Hepatis peliosis,adverse
25727,25727,Peliosis hepatis,adverse
25728,25728,Peliosis hepatitis,adverse
25729,25729,Pelvi-ureteric obstruction,adverse
25730,25730,Ureteropelvic junction obstruction,adverse
25731,25731,Pelvic abscess,adverse
25732,25732,Suprapubic abscess,adverse
25733,25733,Pelvic adhesions,adverse
25734,25734,Peritubal adhesions,adverse
25735,25735,Pelvic congestion,adverse
25736,25736,Pelvic congestion syndrome,adverse
25737,25737,Parametropathia spastica,adverse
25738,25738,Fibrosis pelvic,adverse
25739,25739,Pelvic fibrosis,adverse
25740,25740,Obstetrical pelvic haematoma,adverse
25741,25741,Obstetrical pelvic hematoma,adverse
25742,25742,Pelvic haematoma obstetric,adverse
25743,25743,"Pelvic hematoma, delivered with postpartum complication",adverse
25744,25744,"Pelvic hematoma, postpartum",adverse
25745,25745,"Pelvic hematoma, with delivery",adverse
25746,25746,Pelvic hematoma obstetric,adverse
25747,25747,"Pelvic haematoma, delivered with postpartum complication",adverse
25748,25748,"Pelvic haematoma, postpartum",adverse
25749,25749,"Pelvic haematoma, with delivery",adverse
25750,25750,Disease pelvic inflammatory,adverse
25751,25751,Inflammation pelvic,adverse
25752,25752,Pelvic inflammation,adverse
25753,25753,Pelvic inflammatory disease,adverse
25754,25754,Pelvic inflammatory disease NOS,adverse
25755,25755,PID Pelvic inflammatory disease,adverse
25756,25756,Mycoplasma hominis pelvic inflammatory disease,adverse
25757,25757,Mycoplasmal pelvic inflammatory disease,adverse
25758,25758,Pelvic inflammatory disease mycoplasmal,adverse
25759,25759,Pelvic kidney,adverse
25760,25760,Mass in pelvis,adverse
25761,25761,Pelvic mass,adverse
25762,25762,Pain pelvic,adverse
25763,25763,Pelvic pain,adverse
25764,25764,Pelvic pain NOS,adverse
25765,25765,Pelvic pain NOS (female),adverse
25766,25766,Pelvic pain female,adverse
25767,25767,Chronic pelvic pain syndrome,adverse
25768,25768,Pelvic prolapse,adverse
25769,25769,Pelvic venous thrombosis,adverse
25770,25770,Phlebitis and thrombophlebitis of iliac vein,adverse
25771,25771,Thrombophlebitis pelvic vein,adverse
25772,25772,Iliac vein thrombosis,adverse
25773,25773,Iliofemoral deep vein thrombosis,adverse
25774,25774,Benign mucous membrane pemphigoid,adverse
25775,25775,Benign mucous membrane pemphigoid with ocular involvement,adverse
25776,25776,Bullous pemphigoid,adverse
25777,25777,Bullous pemphigoid NOS,adverse
25778,25778,Cicatricial mucous mem. pemphig.,adverse
25779,25779,Pemphigoid,adverse
25780,25780,Pemphigoid reaction,adverse
25781,25781,Rash pemphigoid,adverse
25782,25782,Cicatricial pemphigoid,adverse
25783,25783,Pemphigoid pemphigus,adverse
25784,25784,Pemphigus,adverse
25785,25785,Pemphigus erythematous,adverse
25786,25786,Pemphigus-like lesion,adverse
25787,25787,Pemphigus vulgaris,adverse
25788,25788,Pemphigus vegetans,adverse
25789,25789,Pemphigus foliaceous,adverse
25790,25790,Pemphigus erythematosis,adverse
25791,25791,Pemphigus foliaceus,adverse
25792,25792,Pemphigus erythematosus,adverse
25793,25793,Pemphigus herpetiformis,adverse
25794,25794,Penetrating abdominal trauma,adverse
25795,25795,Penetrating lateral abdominal wounds,adverse
25796,25796,Penetrating posterior abdominal wounds,adverse
25797,25797,Abscess genital organ (male),adverse
25798,25798,Boil on genital organ (male),adverse
25799,25799,Penile abscess,adverse
25800,25800,Penile boil,adverse
25801,25801,Malignant neoplasm of body of penis,adverse
25802,25802,Malignant neoplasm of glans penis,adverse
25803,25803,"Malignant neoplasm of penis, part unspecified",adverse
25804,25804,Malignant neoplasm of prepuce,adverse
25805,25805,Penile cancer,adverse
25806,25806,Penile malignant neoplasm NOS,adverse
25807,25807,Penis carcinoma NOS,adverse
25808,25808,Penile malignant neoplasm,adverse
25809,25809,Penis carcinoma,adverse
25810,25810,Penile haemorrhage,adverse
25811,25811,Penile hemorrhage,adverse
25812,25812,Penile ecchymosis,adverse
25813,25813,Penile petechiae,adverse
25814,25814,Penile bleeding,adverse
25815,25815,Penile pain,adverse
25816,25816,Penile size reduced,adverse
25817,25817,Penile swelling,adverse
25818,25818,Penile ulcer,adverse
25819,25819,Penile ulceration,adverse
25820,25820,Ulceration around penis,adverse
25821,25821,Penile erosion,adverse
25822,25822,Penile vascular disorder,adverse
25823,25823,Vascular disorders of penis,adverse
25824,25824,Penile vein thrombosis,adverse
25825,25825,Thrombosed vein penis,adverse
25826,25826,Penile wart,adverse
25827,25827,Penile warts,adverse
25828,25828,Penis carcinoma metastatic,adverse
25829,25829,Penis carcinoma recurrent,adverse
25830,25830,Penis carcinoma stage I,adverse
25831,25831,Penis carcinoma stage II,adverse
25832,25832,Penis carcinoma stage III,adverse
25833,25833,Penis carcinoma stage IV,adverse
25834,25834,Disorder penis,adverse
25835,25835,Disorders of penis,adverse
25836,25836,Other specified disorder of penis,adverse
25837,25837,Other specified disorders of penis,adverse
25838,25838,Penile disorder NOS,adverse
25839,25839,Penis disorder,adverse
25840,25840,Penis enlarged,adverse
25841,25841,Unspecified disorder of penis,adverse
25842,25842,Penile abrasion,adverse
25843,25843,Retracted penis,adverse
25844,25844,Penile indentation,adverse
25845,25845,Penile popping sensation,adverse
25846,25846,Cushing's ulcer,adverse
25847,25847,Healed PU,adverse
25848,25848,Pain peptic ulcer,adverse
25849,25849,Peptic ulcer,adverse
25850,25850,Peptic ulcer aggravated,adverse
25851,25851,Peptic ulcer disease,adverse
25852,25852,Peptic ulcer pain,adverse
25853,25853,Peptic ulcer reactivated,adverse
25854,25854,Peptic ulcer syndrome,adverse
25855,25855,Peptic ulcer type pain,adverse
25856,25856,"Peptic ulcer, site unspecified",adverse
25857,25857,Peptic ulceration,adverse
25858,25858,Peptic ulceration (healed),adverse
25859,25859,Reactivated peptic ulcer,adverse
25860,25860,Reactivated PU,adverse
25861,25861,Syndrome peptic ulcer,adverse
25862,25862,Ulcer peptic,adverse
25863,25863,Ulcer peptic reactivated,adverse
25864,25864,Ulcer syndrome peptic,adverse
25865,25865,Chronic peptic ulcer,adverse
25866,25866,Peptic ulcer complicated,adverse
25867,25867,Peptic ulcer uncomplicated,adverse
25868,25868,Bleeding PU,adverse
25869,25869,Peptic ulcer haemorrhage,adverse
25870,25870,"Peptic ulcer haemorrhage, obstructive",adverse
25871,25871,Peptic ulcer haemorrhagic,adverse
25872,25872,Peptic ulcer hemorrhage,adverse
25873,25873,Peptic ulcer hemorrhagic,adverse
25874,25874,Ulcer bleeding peptic,adverse
25875,25875,Ulcer peptic with hemorrhage,adverse
25876,25876,Ulcer peptic with haemorrhage,adverse
25877,25877,Bleeding peptic ulcer,adverse
25878,25878,Peptic ulcer haemorrhage and perforation,adverse
25879,25879,"Peptic ulcer haemorrhage and perforation, obstructive",adverse
25880,25880,Peptic ulcer haemper,adverse
25881,25881,Peptic ulcer perforated,adverse
25882,25882,Peptic ulcer perforation,adverse
25883,25883,Peptic ulcer perforation & haemorrhage,adverse
25884,25884,Peptic ulcer perforation and haem,adverse
25885,25885,Peptic ulcer perforation and hemorrhage,adverse
25886,25886,Peptic ulcer with hemorrhage & perforation,adverse
25887,25887,Peptic ulcer with hemorrhage and perforation,adverse
25888,25888,Peptic ulcer/hemorrhage + perforation,adverse
25889,25889,Perforated peptic ulcer,adverse
25890,25890,Ulcer peptic with perf and hem,adverse
25891,25891,Ulcer peptic with perforation,adverse
25892,25892,"Peptic ulcer perforation, obstructive",adverse
25893,25893,"Peptic ulcer, obstructive",adverse
25894,25894,Perforation bile duct,adverse
25895,25895,Perforation of bile duct,adverse
25896,25896,Performance fear,adverse
25897,25897,Stage fright,adverse
25898,25898,Perfume sensitivity,adverse
25899,25899,Fragrance sensitivity,adverse
25900,25900,Adhesive capsulitis of shoulder,adverse
25901,25901,Capsulitis,adverse
25902,25902,Capsulitis of shoulder,adverse
25903,25903,Frozen shoulder,adverse
25904,25904,Frozen shoulder exacerbated,adverse
25905,25905,Periarthritis,adverse
25906,25906,Periarthritis scapulohumeralis,adverse
25907,25907,Adhesive capsulitis,adverse
25908,25908,Effusion pericardial,adverse
25909,25909,Pericardial effusion,adverse
25910,25910,Pericardial fluid exudate,adverse
25911,25911,Hydropericardium,adverse
25912,25912,Effusion pericardial bloody,adverse
25913,25913,Haemopericardium,adverse
25914,25914,Hemopericardium,adverse
25915,25915,Hemorrhage intrapericardial,adverse
25916,25916,Hemorrhage pericardial,adverse
25917,25917,Pericardial haemorrhage,adverse
25918,25918,Pericardial hemorrhage,adverse
25919,25919,Haemorrhage intrapericardial,adverse
25920,25920,Haemorrhage pericardial,adverse
25921,25921,Haemorrhagic pericarditis,adverse
25922,25922,Hemorrhagic pericarditis,adverse
25923,25923,Pericardial haematoma,adverse
25924,25924,Pericardial hematoma,adverse
25925,25925,Hemorrhagic cardiac tamponade,adverse
25926,25926,Haemorrhagic cardiac tamponade,adverse
25927,25927,Pericardial bleeding,adverse
25928,25928,Pericardial mesothelioma malignant recurrent,adverse
25929,25929,Acute idiopathic pericarditis,adverse
25930,25930,Acute pericarditis,adverse
25931,25931,Acute pericarditis in diseases classified elsewhere,adverse
25932,25932,"Acute pericarditis, unspecified",adverse
25933,25933,Other acute pericarditis,adverse
25934,25934,Other and unspecified acute pericarditis,adverse
25935,25935,Pericarditis,adverse
25936,25936,Pericarditis NOS,adverse
25937,25937,Pericarditis sicca,adverse
25938,25938,Pericarditis epistenocardiaca,adverse
25939,25939,Subacute pericarditis,adverse
25940,25940,Exudative pericarditis,adverse
25941,25941,Adhesive pericarditis,adverse
25942,25942,Pericarditis adhesive,adverse
25943,25943,Pericardial adhesions,adverse
25944,25944,Chronic pericardial constriction,adverse
25945,25945,Constrictive pericarditis,adverse
25946,25946,Pericarditis constrictive,adverse
25947,25947,Gonococcal pericarditis,adverse
25948,25948,Pericarditis gonococcal,adverse
25949,25949,Histoplasma capsulatum pericarditis,adverse
25950,25950,Histoplasma duboisii pericarditis,adverse
25951,25951,Histoplasmosis pericarditis,adverse
25952,25952,Pericarditis histoplasma,adverse
25953,25953,Malignant pericarditis,adverse
25954,25954,Pericarditis malignant,adverse
25955,25955,Carcinomatous pericarditis,adverse
25956,25956,Meningococcal pericarditis,adverse
25957,25957,Pericarditis meningococcal,adverse
25958,25958,Mycoplasmal pericarditis,adverse
25959,25959,Pericarditis mycoplasmal,adverse
25960,25960,Acute rheumatic pericarditis,adverse
25961,25961,Chronic rheumatic pericarditis,adverse
25962,25962,Pericarditis rheumatic,adverse
25963,25963,Pericarditis syphilitic,adverse
25964,25964,Syphilitic pericarditis,adverse
25965,25965,Pericarditis uraemic,adverse
25966,25966,Uraemic pericarditis,adverse
25967,25967,Uremic pericarditis,adverse
25968,25968,Pericarditis uremic,adverse
25969,25969,Pericoronitis,adverse
25970,25970,Perihepatitis gonococcal,adverse
25971,25971,Perineal haematoma,adverse
25972,25972,Vulval and perineal haematoma during delivery,adverse
25973,25973,Vulvar and perineal hematoma during delivery,adverse
25974,25974,"Vulvar and perineal hematoma, postpartum",adverse
